movie_code,movie_name,screen_national,sales_national,audience_national,production_year,release_date,running_time,age_restriction,rate_cgv,comment_cgv,rate_naver,comment_naver,synopsis
1000506,미안해 사랑해 고마워,344,359247800,51207,2015,20151028,114,15세관람가,75.0,936,7.82,56,"평범하지만 값진 고백들 말하는 순간,  평범한 우리들에게 특별한 일이 생깁니다   가까워서 더 꺼내기 힘들었던 말 ‘미안해’ 오래 전 과거의 오해와 비밀을 풀어나가는 왕년의 챔피언 친구들 강칠(김영철)과 종구(이계인)의 뜨거운 고백   너를 볼 때 마다 숨겨야 했던 말 ‘사랑해’ 까칠한 여배우 서정(성유리)을 오랜 시간 항상 옆에서 지켜보며 10년째 짝사랑해온 매니저 태영(김성균)의 용기 있는 고백   한 번도 진실되게 전하지 못한 말 ‘고마워’ 자신의 딸을 죽인 범인의 딸과 마주해야 했던 형사 명환(지진희)과 아빠가 돌아오기만을 손꼽아 기다렸던 은유(곽지혜)의 진실된 고백   소중한 사람을 지키는 데엔 이 세 마디면 충분합니다. 미안해 사랑해 고마워"
1000507,귀못,208,358073700,42342,2022,20221019,111,15세관람가,64.0,3948,7.1,10,"2022 극강 공포를 선사할, 수살귀의 저주가 시작된다!과거 대부호였던 왕할머니의 대저택에 위험한 목적을 가진 채 간병인으로 입주하게 된 보영.보영을 고용한 왕할머니의 유일한 혈육인 김사모는, ‘아무도 데려오지 말 것, 특히 아이’, ‘저수지 근처에 가지 말 것’이라는 조건을 건다.사람 죽어 나가는 ‘귀못’이라고 불리는 저수지 옆에 위치한 왕할머니의 거대한 저택에선 불길하고 괴이한 징조가 계속되고, 그러던 중 보영은, 이곳을 찾은 외지인들이 의문의 변사를 당한 것을 알게 되는데..."
1000508,씬,409,354647735,38225,2024,20240403,103,15세관람가,83.0,3036,8.07,27,"“심연의 가장 깊은 죄가 깨어난다!”실험적 요소로 내로라하는 해외 유수 영화제에서 이름을 알린 유명 감독 ‘휘욱’은 춤을 소재로한 새로운 작품 촬영을 위해 신인 배우 ‘시영’, ‘채윤’과 함께 폐교 옥상에서 촬영을 시작한다.파격적이고 거친 동작의 춤사위로 촬영이 시작되자 이내 배우와 제작진들은 오묘한 기운에 휩싸이고 촬영 현장은 순식간에 아비규환이 되어 버린다.“악마가 깨어났다!”그리고, 깨어나지 말아야할 존재 ‘그것’과 마주하게 되는데…"
1000509,헬로카봇 올스타 스페셜,222,350906100,42965,2024,20240731,67,전체관람가,80.0,356,3.82,11,"헬로카봇 10주년 기념, 이번엔 스페~셜로 돌아왔다!올스타로 새롭게 돌아온 인기 TOP 카봇들과 스타가디언에서 새롭게 등장하는 NEW 카봇들까지 대거출동!차탄   카봇들과 함께하는 씽-나는 생일파티까지!무더운 여름, 시원한 극장에서 즐거운 생일파티 즐겨요-올 여름도 헬로카봇!"
1000510,"그래, 가족",361,350293300,46623,2016,20170215,106,12세관람가,85.0,1185,9.24,95,"어제까지 세 남매, 오늘부터 네 남매?번듯한 직장이 없는 철부지 장남 성호(정만식),  잘난 체 해도 결국 흙수저인 둘째 수경(이요원) , 끼도 없으면서 쓸데 없이 예쁜 셋째 주미(이솜), 닮기는커녕 달라도 너무 다른 오 씨 남매 앞에 갑자기 나타난 막둥이 오낙(정준원)   징그러운 세 남매도 모자라 하루아침에 네 남매가 되어버렸다!   성호의 계략으로 낙이를 떠맡게 된 수경은 짐인 줄 알았던 낙이가 사상 최대 특종 사건의 유일한 희망임을 깨닫게 되고 낙이와 함께 대한민국을 들었다 놓을 기상천외한 작전을 펼치기 시작하는데…  드디어, 오 씨 남매에게도 살아볼 낙(樂)이 생겼다?!"
1000511,설계,257,347188800,45638,2014,20140918,98,19세관람가(청소년관람불가),70.0,575,5.9,63,"전화 한 통화로 수천억이 오고 가는 냉혹한 사채시장! 그 속에서 가장 치밀하고 잔혹한 '설계'가 시작된다!세상에 제일 독한 사채업자로 알려진 그녀 세희. 너무나 악랄한 방법으로 돈을 빌려간 사람에게서 돈을 뜯고, 돈을 위해서라면 남자를 유혹해 그 집안을 파탄 내고 남자를 폐인으로 만들고, 돈을 갚으려는 사람에게서도 담보로 걸린 물건이 좋으면, 갖은 핑계로 돈을 못 갚게 하거나 다른 모사를 꾸며 물건을 자기 소유로 돌리는 악독한 그녀. 그런 그녀 곁에 두 남자가 있다. 한 명은 그녀의 돈 줄과 그녀의 사업 뒷 배경이 되 주었던 인호, 한 명은 그녀의 모든 사랑을 받는 지극히 평범한 사내 연우.하지만, 자신의 심복인 민영에게 이 두 사람을 모두 빼앗기게 되고 세상의 모든 일에는 그만큼의 댓가가 따른다는 것을 뒤 늦게 알게 되는데..."
1000512,배반의 장미,457,332232550,41054,2018,20181018,99,15세관람가,69.0,1206,7.96,109,"‘최후의 불꽃’, ‘인생은 미완성’, ‘행복은 성적순’ 그리고 ‘배반의 장미’ 님이 입장하셨습니다.각자 자신의 인생이 세상 제일 우울하고 슬플 것이라 자부하는 3명의 남자와 1명의 여자가 만나, 한날한시에 함께 가기로 결심한다.  거사를 위해 먼저 모인 닉네임 ‘최후의 불꽃’ 병남, ‘인생은 미완성’ 심선, ‘행복은 성적순’ 두석.  인생의 끝에 선 세 남자는 가슴에 품어왔던 버킷리스트를 실천하며 비장하게 마지막을 준비한다. 그때 마지막 한 사람, 닉네임 ‘배반의 장미’ 미지가 도착하고 아름답고 매력적인 그녀의 등장으로 모두의 계획에 차질이 생기는데… 완벽한 그녀의 놀라운 과거가 밝혀지며 죽음의 위기(!)에서 살아남기 위한 네 사람의 아주 특별한 하루가 시작된다!"
1000513,뒤틀린 집,156,331549100,34886,2021,20220713,91,15세관람가,58.0,3709,4.0,7,고즈넉한 외딴 집으로 이사 온 일가족은 첫날부터 악몽에 시달린다. 아내(서영희)는 계속 창고에서 들리는 이상한 소리에 불안하지만 남편(김민재)은 대수롭지 않게 넘긴다. 하지만 가족 구성원 각자의 악몽은 점점 심각해지고 급기야 망상과 현실을 구분하기 힘든 지경에 이른다.
1000514,괴기맨숀,131,330369600,32752,2021,20210630,106,15세관람가,81.0,3280,6.33,9,"공포 웹툰 작가 지우는 아이디어를 찾아 괴기맨숀이라 불리는 허름한 아파트에 도착한다.표정을 알 수 없는 중년의 관리인은 이 아파트에서 일어났던 기묘한 사건들에 대해 이야기보따리를 풀어내고,504호, 708호… 지우는 사연을 들을수록 홀리기라도 한 듯 괴기맨숀에 점점 집착하게 되는데...!미스터리한 맨숀! 5개의 에피소드! 괴이하고 섬뜩한 현실 공포가 온다!"
1000515,비밥바룰라,347,318986200,46817,2017,20180124,97,12세관람가,89.0,856,9.27,73,"인생은 단 한 번 ‘빼박캔트’? 아니, 진짜 ‘욜로 라이프’는 지금부터다!평균 나이 일흔, 지병 하나 정도는 기본 스펙인 네 명의 시니어벤져스 더 멋진 황혼을 맞이하기로 결심한 네 사람은 가족을 위해 지금껏 미뤄왔던 각자의 버킷리스트를 꺼내기 시작한다. 예상을 뛰어넘는 그들의 프로젝트에 온 동네가 발칵 뒤집히게 되는데… 꽃보다 아름다운 진짜 인생을 마주하다!"
1000516,약장수,282,313238400,43562,2014,20150423,104,15세관람가,70.0,806,8.75,64,"“세상 어떤 자식이 매일 엄마한테 노래 불러주고 재롱 떨어줘?”대리운전, 일용직 등을 전전하던 일범에게 신용불량자라는 딱지는 번번이 그의 발목을 잡는 족쇄다. 아픈 딸의 치료비를 위해 어머니들에게 각종 건강식품과 생활용품을 파는 홍보관 ‘떴다방’에 취직한 일범은 자신의 처지가 한심하다. 그런 그에게 홍보관 점장 철중은 “우리가 자식보다 낫다”며 당장 처자식 먹여 살리려면 목숨 걸고 팔라 한다. 그의 말처럼 오히려 즐거워하는 어머니들을 보며 일범 역시 보람을 느끼기 시작하고 그러던 중, 자랑스런 검사 아들을 뒀지만 자식에게 짐이 되기 싫어서 홀로 외로이 노년을 보내던 옥님이 홍보관을 찾아와 일범을 만나게 되는데…  4월 23일, 그곳에 가면 엄마도, 아들도 울고 웃는다!"
1000517,레이디버그,172,310291500,41041,2016,20170222,80,전체관람가,,,8.96,78,"내 이름은 ‘마리네뜨’야 너희들에게 내 비밀 이야기를 들려줄게난 같은 반 남자애인 ‘아드리앙’을 좋아해어쩜 그렇게 잘생기고 다정한지…앗, 이게 아니라 사실 난 마법의 보석 미라클스톤에게 선택받은 슈퍼히어로 ‘레이디버그’야또 다른 히어로 ‘블랙캣’과 함께 악당 ‘호크모스’로부터 위험에 빠진 도시를 구하느라 매일 지각에 숙제할 시간도 없을 만큼 바쁘지만 그래도 ‘레이디버그’가 아니면 누가 이 도시를 지키겠어?내가 비밀을 끝까지 숨길 수 있을지 지켜봐 줘!"
1000518,롱디,262,302830500,35916,2022,20230510,101,12세관람가,85.0,4841,8.66,47,"“5년 만나는 동안 이렇게 떨어져 본 적 있나?”외제차 딜러인 ‘도하’와 인디밴드 ‘연신굽신’의 메인 보컬 ‘태인’은 5년 차 달달 커플이다.서른을 앞두고, 밴드 활동에 위기가 찾아오자 ‘태인’은 곡 작업을 위해 고향인 거제로 내려갈 결심을 하고, ‘태인’의 갑작스러운 결정에 ‘도하’는 울며 겨자 먹기로 장거리 연애를 수락한다.롱디임에도 매일매일 쉴 새 없는 카톡과 영상통화로 넘쳐나는 사랑을 표현하던 ‘도하’는 결국 5주년 기념일 맞이 깜짝 프로포즈를 준비하고.특급 고객 ’제임스‘는  같은 날 파티를 주최하는 것도 모자라 ‘도하‘에게 거절할 수 없는 제안을 한다.잠깐 들르기만 하려던 ‘도하’의 계획은 필름이 끊기면서, 차질이 생기고. 설상가상 그날의 사건(?)이 SNS에 퍼지며 일과 사랑 모두 총체적 난국을 맞이한다.화면 너머로 사랑을 이어가는 건 정말 어려운 걸까?MZ 세대가 전하는 이 시대의 새로운 사랑법!"
1000519,아이,504,297568920,37637,2021,20210210,113,15세관람가,96.0,1456,9.23,90,"홀로 버티던 세상, 서로를 만나다누구보다 강한 생활력으로 하루하루 살아온 아동학과 졸업반의 보호종료아동 ‘아영’(김향기)돈이 필요했던 ‘아영’은 생후 6개월 된 아들 ‘혁’이를 홀로 키우는 워킹맘이자 초보 엄마 ‘영채’(류현경)의 베이비시터가 된다.조금 부족하지만 어떻게든 자신의 힘으로 ‘혁’이를 키우고자 하는 ‘영채’는 자신보다 더 ‘혁’이를 살뜰히 돌보는 ‘아영’의 모습에 어느새 안정을 되찾고 평범한 삶을 꿈꾸기 시작한다.하지만 어느 날, ‘혁’이에게 사고가 난다.‘영채’는 모든 책임을 ‘아영’의 탓으로 돌리고, 다시 ‘혁’이와 둘만 남게 된 ‘영채’는 고단한 현실에 어쩔 수 없는 선택을 하게 된다.이를 알게 된 ‘아영’은 ‘혁’이를 다시 ‘영채’의 품에 돌려놓기 위해 애를 쓰는데...상처로 가득한 세상, 우리 같이 걸을 수 있을까?2021년 새해를 여는 따스한 위로와 치유의 영화"
1000520,트릭,390,297315300,38155,2016,20160713,94,15세관람가,66.0,1434,7.36,36,"사람을 미치게 하는 무서운 숫자 ‘시청률’...드라마국 8.3%, 예능국 6.6%....오늘도 TV 앞에 모인 사람들은 시한부 남편 도준과 그의 아내 영애를 보며 함께 웃고 눈물 흘린다.방송이 끝난 후 또 한 번 시청률 1위를 기록하자SNS와 온라인에서는 도준과 영애에 대한 기사와 가십으로 도배된다.다음 날, PD 석진에게 도준은 돌연 촬영 중단을 선언한다.점점 더 나빠지는 몸 상태를 더 이상 견딜 수 없었던 것시청률에 미친 석진은 포기하지 않고, 방송에 중독된 영애에게 시청률 조작을 위한 거대한 프로젝트를 제안한다. 이후, 도둑 촬영과 악마의 편집으로 내보낸 방송은 역대급 시청률을 기록하면서 폭발적인 반응을 얻게 된다.석진은 도준의 임종 장면을 촬영하기로 결심하고,아무것도 모르는 도준과 영애는 마지막 방송 촬영이라는 석진의 부탁을 받고 바다로 여행을 떠나게 되는데…6월, 당신이 몰랐던 카메라 뒤의 진실이 공개된다!"
1000521,아버지의 마음,85,290533906,29078,2023,20230720,99,전체관람가,92.0,198,9.0,14,"행복할 수 없는 사람들이 행복을 찾아가는 기적의 이야기행복하지 않다고 말하는 시대에 살고 있는 우리는 행복한 삶을 추구한다.하지만 자신의 노력으로 더 나은 미래를 만들 수 없다고 느낄 때, 행복을 박탈당하게 된다.71년 전, 굶주림과 추위 속에서 죽어가는 한국전쟁고아를 아버지의 마음으로 바라봐 준 미국의 목사 에버렛 스완슨(Everett Swanson, 1913-1965).그가 한국전쟁고아를 향한 연민으로 시작하게 된 단체가 ‘컴패션(Compassion)’이다.한국인 고아 캐시를 비롯해 10만 명 이상의 한국 어린이에게 기적을 선물했고, 그가 품었던 아버지 마음은 전 세계 아이들을 향해 흘러가고 있다.1994년 아버지를 잃은 르완다 소년 메소드와 2020년 아들을 잃은 한국 아버지 황태환의 이야기.한 사람의 힘으로 세상을 바꾸고 선한 영향력을 끼치는 사랑의 릴레이.그것은 주는 사람과 받는 사람 모두 함께 성장하는 희망과 감동의 이야기다.행복을 찾고 싶은가?그렇다면 우리는 무엇을 해야 할까?"
1000522,데드라인,192,290095500,41198,2024,20241106,84,12세이상관람가,,,7.51,49,"2022년 9월 가장 뜨거웠던 그날의 기억모두의 가슴을 울릴 재난 휴먼 드라마!전례 없는 규모의 초특급 태풍 힌남노가 포항을 강타하고 국가 기간산업의 심장인 포항제철소는 직격탄을 맞는다.50년 가까이 한 번도 멈춘 적 없이 뜨겁게 타올랐던 제철소의 심장이 멈출 위기에 처한 절체절명의 상황.이 와중에 시사 교양 PD 오윤화는 재난의 진실을 파헤치기 위해 제철소로 잠입 취재를 나서는데…제철소의 심장 ‘고로’를 되살릴 데드라인은 불과 일주일,그들은 고로를 살려낼 수 있을까?"
1000523,백프로,236,275138600,36792,2013,20140403,108,15세관람가,41.0,762,5.07,46,"승승장구하던 프로골퍼 세진은 자신 때문에 친구를 잃고, 말을 할 수 없게된다. 치료를 위해 찾아간 작은 섬에서 마을 사람들은 세진을 선생님삼아서 아이들에게 골프를 가르쳐 유일한 학교의 폐교를 막으려고 한다. 골프에 대해 아무것도 모르는 아이들을 가르쳐야 하는 세진, 아이들과 섬사람들, 그리고 세진은 작은 섬에서 잊을 수 없는 추억을 만들어가게 된다."
1000524,극장판 우당탕탕 은하안전단: 진정한 용기!,261,257124930,34001,2022,20231130,64,전체관람가,,,7.23,13,"진정한 용기를 찾아 나선 최고 겁쟁이 ‘철수’와 ‘쿠왕’의 우당탕탕 모험이 시작된다! 우주의 안전과 평화를 지키는 은하안전단의 대장 ‘철수’는 1등급 문어 괴물과 싸우다 잔뜩 겁을 먹고 우주선으로 도망친다.한편, 저녁에 본 고양이 괴물이 무서워 잠들지 못하는 박살행성의 ‘쿠왕’.두려움에 엉엉 운 ‘쿠왕’의 모습이 아침 신문 기사로 실리는 바람에 박살행성의 최고 겁쟁이로 낙인찍히고, ‘철수’와 ‘쿠왕’은 겁쟁이에서 탈출하고자 용감한 선장 ‘가르고리’에게 지도를 얻어 ‘용기의 가루’를 찾아 나선다.그때, 호시탐탐 ‘쿠왕’의 자리를 노리던 ‘콩트 백작’이 메가 콩알 로봇을 앞세워 박살행성을 위기에 빠트리는데…"
